Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-czzd,randomiser-z5db,randomiser-bvds,Randomise questionnaire elements?,Question Key,Response
1,1600740389892,22/09/2020 02:06:29,1600740389779,-4,21/09/2020 22:06:29,24435,9,questionnaire-d7os,,6885275,118174,1987350,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,C,,No,BEGIN QUESTIONNAIRE,
2,1600740403022,22/09/2020 02:06:43,1600740402970,-4,21/09/2020 22:06:42,24435,9,questionnaire-d7os,,6885275,118174,1987350,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,C,,No,response-accent-1,New England
3,1600740403178,22/09/2020 02:06:43,1600740402971,-4,21/09/2020 22:06:42,24435,9,questionnaire-d7os,,6885275,118174,1987350,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,C,,No,response-accent-text,
4,1600740403178,22/09/2020 02:06:43,1600740402971,-4,21/09/2020 22:06:42,24435,9,questionnaire-d7os,,6885275,118174,1987350,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,C,,No,response-sex-1,Female
5,1600740403178,22/09/2020 02:06:43,1600740402972,-4,21/09/2020 22:06:42,24435,9,questionnaire-d7os,,6885275,118174,1987350,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,C,,No,response-ethnicity-2,Not Hispanic or Latino
6,1600740403178,22/09/2020 02:06:43,1600740402972,-4,21/09/2020 22:06:42,24435,9,questionnaire-d7os,,6885275,118174,1987350,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,C,,No,response-race-5,White
7,1600740403178,22/09/2020 02:06:43,1600740402972,-4,21/09/2020 22:06:42,24435,9,questionnaire-d7os,,6885275,118174,1987350,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,C,,No,END QUESTIONNAIRE,13193
1,1600910870042,24/09/2020 01:27:50,1600910922903,-4,23/09/2020 21:28:42,24435,9,questionnaire-d7os,,6920099,121009,1998094,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x754,Fail,Demographics,1,Yes,Fail,,Fail,Fail,Two Talker,,A,No,BEGIN QUESTIONNAIRE,
2,1600910891244,24/09/2020 01:28:11,1600910944138,-4,23/09/2020 21:29:04,24435,9,questionnaire-d7os,,6920099,121009,1998094,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1519x754,Fail,Demographics,1,Yes,Fail,,Fail,Fail,Two Talker,,A,No,response-accent-1,New England
3,1600910891369,24/09/2020 01:28:11,1600910944140,-4,23/09/2020 21:29:04,24435,9,questionnaire-d7os,,6920099,121009,1998094,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1519x754,Fail,Demographics,1,Yes,Fail,,Fail,Fail,Two Talker,,A,No,response-accent-text,
4,1600910891369,24/09/2020 01:28:11,1600910944140,-4,23/09/2020 21:29:04,24435,9,questionnaire-d7os,,6920099,121009,1998094,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1519x754,Fail,Demographics,1,Yes,Fail,,Fail,Fail,Two Talker,,A,No,response-sex-1,Female
5,1600910891369,24/09/2020 01:28:11,1600910944140,-4,23/09/2020 21:29:04,24435,9,questionnaire-d7os,,6920099,121009,1998094,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1519x754,Fail,Demographics,1,Yes,Fail,,Fail,Fail,Two Talker,,A,No,response-ethnicity-2,Not Hispanic or Latino
6,1600910891369,24/09/2020 01:28:11,1600910944140,-4,23/09/2020 21:29:04,24435,9,questionnaire-d7os,,6920099,121009,1998094,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1519x754,Fail,Demographics,1,Yes,Fail,,Fail,Fail,Two Talker,,A,No,response-race-5,White
7,1600910891369,24/09/2020 01:28:11,1600910944141,-4,23/09/2020 21:29:04,24435,9,questionnaire-d7os,,6920099,121009,1998094,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1519x754,Fail,Demographics,1,Yes,Fail,,Fail,Fail,Two Talker,,A,No,END QUESTIONNAIRE,21238
1,1601064854635,25/09/2020 20:14:14,1601064854515,-4,25/09/2020 16:14:14,24435,9,questionnaire-d7os,,6968681,117301,2009452,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.83,1440x900,1346x663,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,BEGIN QUESTIONNAIRE,
2,1601064868322,25/09/2020 20:14:28,1601064867801,-4,25/09/2020 16:14:27,24435,9,questionnaire-d7os,,6968681,117301,2009452,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.83,1440x900,1331x663,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,response-accent-1,New England
3,1601064868650,25/09/2020 20:14:28,1601064867804,-4,25/09/2020 16:14:27,24435,9,questionnaire-d7os,,6968681,117301,2009452,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.83,1440x900,1331x663,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,response-accent-text,
4,1601064868650,25/09/2020 20:14:28,1601064867804,-4,25/09/2020 16:14:27,24435,9,questionnaire-d7os,,6968681,117301,2009452,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.83,1440x900,1331x663,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,response-sex-1,Female
5,1601064868650,25/09/2020 20:14:28,1601064867804,-4,25/09/2020 16:14:27,24435,9,questionnaire-d7os,,6968681,117301,2009452,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.83,1440x900,1331x663,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,response-ethnicity-2,Not Hispanic or Latino
6,1601064868650,25/09/2020 20:14:28,1601064867805,-4,25/09/2020 16:14:27,24435,9,questionnaire-d7os,,6968681,117301,2009452,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.83,1440x900,1331x663,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,response-race-5,White
7,1601064868650,25/09/2020 20:14:28,1601064867805,-4,25/09/2020 16:14:27,24435,9,questionnaire-d7os,,6968681,117301,2009452,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.83,1440x900,1331x663,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,END QUESTIONNAIRE,13290
1,1601099218889,26/09/2020 05:46:58,1601099218760,-4,26/09/2020 01:46:58,24435,9,questionnaire-d7os,,6970203,121996,2009989,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1,1440x900,1438x733,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,D,No,BEGIN QUESTIONNAIRE,
2,1601099237271,26/09/2020 05:47:17,1601099237201,-4,26/09/2020 01:47:17,24435,9,questionnaire-d7os,,6970203,121996,2009989,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1,1440x900,1438x733,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,D,No,response-accent-7,Do not know
3,1601099237397,26/09/2020 05:47:17,1601099237203,-4,26/09/2020 01:47:17,24435,9,questionnaire-d7os,,6970203,121996,2009989,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1,1440x900,1438x733,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,D,No,response-accent-text,
4,1601099237397,26/09/2020 05:47:17,1601099237204,-4,26/09/2020 01:47:17,24435,9,questionnaire-d7os,,6970203,121996,2009989,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1,1440x900,1438x733,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,D,No,response-sex-1,Female
5,1601099237397,26/09/2020 05:47:17,1601099237204,-4,26/09/2020 01:47:17,24435,9,questionnaire-d7os,,6970203,121996,2009989,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1,1440x900,1438x733,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,D,No,response-ethnicity-2,Not Hispanic or Latino
6,1601099237397,26/09/2020 05:47:17,1601099237204,-4,26/09/2020 01:47:17,24435,9,questionnaire-d7os,,6970203,121996,2009989,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1,1440x900,1438x733,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,D,No,response-race-5,White
7,1601099237397,26/09/2020 05:47:17,1601099237204,-4,26/09/2020 01:47:17,24435,9,questionnaire-d7os,,6970203,121996,2009989,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1,1440x900,1438x733,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,D,No,END QUESTIONNAIRE,18444
1,1601154441569,26/09/2020 21:07:21,1601154441428,-4,26/09/2020 17:07:21,24435,9,questionnaire-d7os,,6975347,120838,2011201,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1440x900,1440x837,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,D,,No,BEGIN QUESTIONNAIRE,
2,1601154459145,26/09/2020 21:07:39,1601154459087,-4,26/09/2020 17:07:39,24435,9,questionnaire-d7os,,6975347,120838,2011201,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1440x900,1440x837,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,D,,No,response-accent-1,New England
3,1601154459285,26/09/2020 21:07:39,1601154459088,-4,26/09/2020 17:07:39,24435,9,questionnaire-d7os,,6975347,120838,2011201,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1440x900,1440x837,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,D,,No,response-accent-text,
4,1601154459285,26/09/2020 21:07:39,1601154459088,-4,26/09/2020 17:07:39,24435,9,questionnaire-d7os,,6975347,120838,2011201,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1440x900,1440x837,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,D,,No,response-sex-1,Female
5,1601154459285,26/09/2020 21:07:39,1601154459088,-4,26/09/2020 17:07:39,24435,9,questionnaire-d7os,,6975347,120838,2011201,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1440x900,1440x837,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,D,,No,response-ethnicity-2,Not Hispanic or Latino
6,1601154459285,26/09/2020 21:07:39,1601154459088,-4,26/09/2020 17:07:39,24435,9,questionnaire-d7os,,6975347,120838,2011201,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1440x900,1440x837,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,D,,No,response-race-5,White
7,1601154459285,26/09/2020 21:07:39,1601154459088,-4,26/09/2020 17:07:39,24435,9,questionnaire-d7os,,6975347,120838,2011201,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1440x900,1440x837,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,D,,No,END QUESTIONNAIRE,17661
1,1601162140769,26/09/2020 23:15:40,1601162140625,-4,26/09/2020 19:15:40,24435,9,questionnaire-d7os,,6975952,113485,2011323,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 85.0.4183.121,1440x900,1440x788,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,A,,No,BEGIN QUESTIONNAIRE,
2,1601162156952,26/09/2020 23:15:56,1601162156866,-4,26/09/2020 19:15:56,24435,9,questionnaire-d7os,,6975952,113485,2011323,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 85.0.4183.121,1440x900,1440x788,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,A,,No,response-accent-1,New England
3,1601162157078,26/09/2020 23:15:57,1601162156868,-4,26/09/2020 19:15:56,24435,9,questionnaire-d7os,,6975952,113485,2011323,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 85.0.4183.121,1440x900,1440x788,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,A,,No,response-accent-text,
4,1601162157078,26/09/2020 23:15:57,1601162156868,-4,26/09/2020 19:15:56,24435,9,questionnaire-d7os,,6975952,113485,2011323,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 85.0.4183.121,1440x900,1440x788,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,A,,No,response-sex-1,Female
5,1601162157078,26/09/2020 23:15:57,1601162156868,-4,26/09/2020 19:15:56,24435,9,questionnaire-d7os,,6975952,113485,2011323,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 85.0.4183.121,1440x900,1440x788,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,A,,No,response-ethnicity-2,Not Hispanic or Latino
6,1601162157078,26/09/2020 23:15:57,1601162156869,-4,26/09/2020 19:15:56,24435,9,questionnaire-d7os,,6975952,113485,2011323,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 85.0.4183.121,1440x900,1440x788,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,A,,No,response-race-5,White
7,1601162157078,26/09/2020 23:15:57,1601162156869,-4,26/09/2020 19:15:56,24435,9,questionnaire-d7os,,6975952,113485,2011323,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 85.0.4183.121,1440x900,1440x788,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,A,,No,END QUESTIONNAIRE,16244
1,1601164041296,26/09/2020 23:47:21,1601164040786,-4,26/09/2020 19:47:20,24435,9,questionnaire-d7os,,6976038,114457,2011356,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 85.0.4183.102,1440x900,1440x772,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,BEGIN QUESTIONNAIRE,
2,1601164061760,26/09/2020 23:47:41,1601164061299,-4,26/09/2020 19:47:41,24435,9,questionnaire-d7os,,6976038,114457,2011356,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 85.0.4183.102,1440x900,1440x772,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,response-accent-1,New England
3,1601164061901,26/09/2020 23:47:41,1601164061300,-4,26/09/2020 19:47:41,24435,9,questionnaire-d7os,,6976038,114457,2011356,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 85.0.4183.102,1440x900,1440x772,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,response-accent-text,
4,1601164061901,26/09/2020 23:47:41,1601164061301,-4,26/09/2020 19:47:41,24435,9,questionnaire-d7os,,6976038,114457,2011356,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 85.0.4183.102,1440x900,1440x772,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,response-sex-1,Female
5,1601164061901,26/09/2020 23:47:41,1601164061301,-4,26/09/2020 19:47:41,24435,9,questionnaire-d7os,,6976038,114457,2011356,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 85.0.4183.102,1440x900,1440x772,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,response-ethnicity-2,Not Hispanic or Latino
6,1601164061901,26/09/2020 23:47:41,1601164061301,-4,26/09/2020 19:47:41,24435,9,questionnaire-d7os,,6976038,114457,2011356,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 85.0.4183.102,1440x900,1440x772,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,response-race-5,White
7,1601164061901,26/09/2020 23:47:41,1601164061301,-4,26/09/2020 19:47:41,24435,9,questionnaire-d7os,,6976038,114457,2011356,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 85.0.4183.102,1440x900,1440x772,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,END QUESTIONNAIRE,20515
1,1601192996851,27/09/2020 07:49:56,1601192996744,-4,27/09/2020 03:49:56,24435,9,questionnaire-d7os,,6976804,116275,2011607,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 84.0.4147.135,1440x900,1440x711,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,A,No,BEGIN QUESTIONNAIRE,
2,1601193014728,27/09/2020 07:50:14,1601193014679,-4,27/09/2020 03:50:14,24435,9,questionnaire-d7os,,6976804,116275,2011607,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 84.0.4147.135,1440x900,1440x711,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,A,No,response-accent-7,Do not know
3,1601193014885,27/09/2020 07:50:14,1601193014681,-4,27/09/2020 03:50:14,24435,9,questionnaire-d7os,,6976804,116275,2011607,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 84.0.4147.135,1440x900,1440x711,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,A,No,response-accent-text,
4,1601193014885,27/09/2020 07:50:14,1601193014681,-4,27/09/2020 03:50:14,24435,9,questionnaire-d7os,,6976804,116275,2011607,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 84.0.4147.135,1440x900,1440x711,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,A,No,response-sex-1,Female
5,1601193014885,27/09/2020 07:50:14,1601193014681,-4,27/09/2020 03:50:14,24435,9,questionnaire-d7os,,6976804,116275,2011607,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 84.0.4147.135,1440x900,1440x711,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,A,No,response-ethnicity-2,Not Hispanic or Latino
6,1601193014885,27/09/2020 07:50:14,1601193014682,-4,27/09/2020 03:50:14,24435,9,questionnaire-d7os,,6976804,116275,2011607,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 84.0.4147.135,1440x900,1440x711,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,A,No,response-race-4,Black or African American
7,1601193014885,27/09/2020 07:50:14,1601193014682,-4,27/09/2020 03:50:14,24435,9,questionnaire-d7os,,6976804,116275,2011607,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 84.0.4147.135,1440x900,1440x711,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,A,No,END QUESTIONNAIRE,17938
1,1601247505365,27/09/2020 22:58:25,1601247506121,-4,27/09/2020 18:58:26,24435,9,questionnaire-d7os,,6981859,118687,2012919,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x578,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,BEGIN QUESTIONNAIRE,
2,1601247528246,27/09/2020 22:58:48,1601247529057,-4,27/09/2020 18:58:49,24435,9,questionnaire-d7os,,6981859,118687,2012919,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x578,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,response-accent-1,New England
3,1601247528403,27/09/2020 22:58:48,1601247529059,-4,27/09/2020 18:58:49,24435,9,questionnaire-d7os,,6981859,118687,2012919,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x578,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,response-accent-6,Southwestern
4,1601247528403,27/09/2020 22:58:48,1601247529059,-4,27/09/2020 18:58:49,24435,9,questionnaire-d7os,,6981859,118687,2012919,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x578,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,response-accent-text,
5,1601247528403,27/09/2020 22:58:48,1601247529060,-4,27/09/2020 18:58:49,24435,9,questionnaire-d7os,,6981859,118687,2012919,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x578,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,response-sex-1,Female
6,1601247528403,27/09/2020 22:58:48,1601247529060,-4,27/09/2020 18:58:49,24435,9,questionnaire-d7os,,6981859,118687,2012919,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x578,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,response-ethnicity-2,Not Hispanic or Latino
7,1601247528403,27/09/2020 22:58:48,1601247529060,-4,27/09/2020 18:58:49,24435,9,questionnaire-d7os,,6981859,118687,2012919,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x578,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,response-race-5,White
8,1601247528403,27/09/2020 22:58:48,1601247529060,-4,27/09/2020 18:58:49,24435,9,questionnaire-d7os,,6981859,118687,2012919,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x578,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,D,No,END QUESTIONNAIRE,22939
1,1601254288696,28/09/2020 00:51:28,1601254288526,-4,27/09/2020 20:51:28,24435,9,questionnaire-d7os,,6982234,114670,2013027,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.135,1440x900,1365x689,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,D,,No,BEGIN QUESTIONNAIRE,
2,1601254298761,28/09/2020 00:51:38,1601254298660,-4,27/09/2020 20:51:38,24435,9,questionnaire-d7os,,6982234,114670,2013027,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.135,1440x900,1365x689,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,D,,No,response-accent-1,New England
3,1601254298875,28/09/2020 00:51:38,1601254298663,-4,27/09/2020 20:51:38,24435,9,questionnaire-d7os,,6982234,114670,2013027,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.135,1440x900,1365x689,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,D,,No,response-accent-text,
4,1601254298875,28/09/2020 00:51:38,1601254298663,-4,27/09/2020 20:51:38,24435,9,questionnaire-d7os,,6982234,114670,2013027,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.135,1440x900,1365x689,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,D,,No,response-sex-1,Female
5,1601254298875,28/09/2020 00:51:38,1601254298663,-4,27/09/2020 20:51:38,24435,9,questionnaire-d7os,,6982234,114670,2013027,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.135,1440x900,1365x689,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,D,,No,response-ethnicity-2,Not Hispanic or Latino
6,1601254298875,28/09/2020 00:51:38,1601254298663,-4,27/09/2020 20:51:38,24435,9,questionnaire-d7os,,6982234,114670,2013027,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.135,1440x900,1365x689,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,D,,No,response-race-5,White
7,1601254298875,28/09/2020 00:51:38,1601254298663,-4,27/09/2020 20:51:38,24435,9,questionnaire-d7os,,6982234,114670,2013027,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.135,1440x900,1365x689,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,D,,No,END QUESTIONNAIRE,10137
1,1601343713349,29/09/2020 01:41:53,1601343713206,-4,28/09/2020 21:41:53,24435,9,questionnaire-d7os,,6994980,122293,2019158,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.1,Chrome 85.0.4183.121,1440x900,1227x724,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,B,,No,BEGIN QUESTIONNAIRE,
2,1601343725177,29/09/2020 01:42:05,1601343725090,-4,28/09/2020 21:42:05,24435,9,questionnaire-d7os,,6994980,122293,2019158,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.1,Chrome 85.0.4183.121,1440x900,1227x724,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,B,,No,response-accent-1,New England
3,1601343725411,29/09/2020 01:42:05,1601343725091,-4,28/09/2020 21:42:05,24435,9,questionnaire-d7os,,6994980,122293,2019158,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.1,Chrome 85.0.4183.121,1440x900,1227x724,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,B,,No,response-accent-text,
4,1601343725411,29/09/2020 01:42:05,1601343725092,-4,28/09/2020 21:42:05,24435,9,questionnaire-d7os,,6994980,122293,2019158,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.1,Chrome 85.0.4183.121,1440x900,1227x724,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,B,,No,response-sex-2,Male
5,1601343725411,29/09/2020 01:42:05,1601343725092,-4,28/09/2020 21:42:05,24435,9,questionnaire-d7os,,6994980,122293,2019158,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.1,Chrome 85.0.4183.121,1440x900,1227x724,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,B,,No,response-ethnicity-2,Not Hispanic or Latino
6,1601343725411,29/09/2020 01:42:05,1601343725092,-4,28/09/2020 21:42:05,24435,9,questionnaire-d7os,,6994980,122293,2019158,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.1,Chrome 85.0.4183.121,1440x900,1227x724,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,B,,No,response-race-5,White
7,1601343725411,29/09/2020 01:42:05,1601343725092,-4,28/09/2020 21:42:05,24435,9,questionnaire-d7os,,6994980,122293,2019158,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.1,Chrome 85.0.4183.121,1440x900,1227x724,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,B,,No,END QUESTIONNAIRE,11886
1,1601345306347,29/09/2020 02:08:26,1601345307125,-4,28/09/2020 22:08:27,24435,9,questionnaire-d7os,,6995054,118006,2019207,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x578,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,BEGIN QUESTIONNAIRE,
