Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-czzd,randomiser-z5db,randomiser-bvds,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ShowProgressBar,correct_response,fname,ANSWER,condition,talker
171,1605401789221,15/11/2020 00:56:29,1605401789131,-5,14/11/2020 19:56:29,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,57,55,1,Trial,Zone1,timelimit_screen,2000.039999999979,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
172,1605401789346,15/11/2020 00:56:29,1605401789144,-5,14/11/2020 19:56:29,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,58,56,1,Trial,Zone5,content_web_audio,0.750000006519258,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
173,1605401789737,15/11/2020 00:56:29,1605401789649,-5,14/11/2020 19:56:29,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,58,56,1,Trial,Zone4,response_keyboard_single,505.06499997572973,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
174,1605401791214,15/11/2020 00:56:31,1605401791131,-5,14/11/2020 19:56:31,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,58,56,1,Trial,Zone1,timelimit_screen,2000.0400000000081,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
175,1605401791339,15/11/2020 00:56:31,1605401791144,-5,14/11/2020 19:56:31,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,59,57,1,Trial,Zone5,content_web_audio,0.9549999958835542,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
176,1605401791682,15/11/2020 00:56:31,1605401791604,-5,14/11/2020 19:56:31,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,59,57,1,Trial,Zone4,response_keyboard_single,460.579999955371,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
177,1605401793200,15/11/2020 00:56:33,1605401793131,-5,14/11/2020 19:56:33,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,59,57,1,Trial,Zone1,timelimit_screen,2000.0400000000081,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
178,1605401793341,15/11/2020 00:56:33,1605401793145,-5,14/11/2020 19:56:33,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,60,58,1,Trial,Zone5,content_web_audio,0.6299999658949673,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
179,1605401793700,15/11/2020 00:56:33,1605401793607,-5,14/11/2020 19:56:33,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,60,58,1,Trial,Zone4,response_keyboard_single,461.79999999003485,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
180,1605401795217,15/11/2020 00:56:35,1605401795131,-5,14/11/2020 19:56:35,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,60,58,1,Trial,Zone1,timelimit_screen,2000.0400000000081,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
181,1605401795342,15/11/2020 00:56:35,1605401795142,-5,14/11/2020 19:56:35,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,61,59,1,Trial,Zone5,content_web_audio,0.6799999973736703,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
182,1605401795732,15/11/2020 00:56:35,1605401795653,-5,14/11/2020 19:56:35,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,61,59,1,Trial,Zone3,response_keyboard_single,511.629999964498,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
183,1605401797209,15/11/2020 00:56:37,1605401797131,-5,14/11/2020 19:56:37,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,61,59,1,Trial,Zone1,timelimit_screen,2000.039999999979,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
184,1605401797334,15/11/2020 00:56:37,1605401797143,-5,14/11/2020 19:56:37,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,62,60,1,Trial,Zone5,content_web_audio,0.6399999838322401,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
185,1605401797834,15/11/2020 00:56:37,1605401797754,-5,14/11/2020 19:56:37,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,62,60,1,Trial,Zone3,response_keyboard_single,611.9349999935366,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
186,1605401799221,15/11/2020 00:56:39,1605401799132,-5,14/11/2020 19:56:39,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,62,60,1,Trial,Zone1,timelimit_screen,2000.4949999999953,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
187,1605401799346,15/11/2020 00:56:39,1605401799145,-5,14/11/2020 19:56:39,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,63,61,1,Trial,Zone5,content_web_audio,0.7800000021234155,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
188,1605401799799,15/11/2020 00:56:39,1605401799720,-5,14/11/2020 19:56:39,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,63,61,1,Trial,Zone3,response_keyboard_single,576.2200000463054,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
189,1605401801299,15/11/2020 00:56:41,1605401801132,-5,14/11/2020 19:56:41,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,63,61,1,Trial,Zone1,timelimit_screen,2000.0400000000081,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
190,1605401801426,15/11/2020 00:56:41,1605401801150,-5,14/11/2020 19:56:41,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,64,62,1,Trial,Zone5,content_web_audio,1.2550000101327896,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
191,1605401801722,15/11/2020 00:56:41,1605401801591,-5,14/11/2020 19:56:41,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,64,62,1,Trial,Zone4,response_keyboard_single,442.4350000335835,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
192,1605401803298,15/11/2020 00:56:43,1605401803132,-5,14/11/2020 19:56:43,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,64,62,1,Trial,Zone1,timelimit_screen,2000.0400000000081,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
193,1605401803469,15/11/2020 00:56:43,1605401803147,-5,14/11/2020 19:56:43,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,65,63,1,Trial,Zone5,content_web_audio,1.2499999720603228,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
194,1605401803719,15/11/2020 00:56:43,1605401803626,-5,14/11/2020 19:56:43,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,65,63,1,Trial,Zone4,response_keyboard_single,479.59000000264496,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
195,1605401805301,15/11/2020 00:56:45,1605401805133,-5,14/11/2020 19:56:45,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,65,63,1,Trial,Zone1,timelimit_screen,2000.0400000000081,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
196,1605401805427,15/11/2020 00:56:45,1605401805144,-5,14/11/2020 19:56:45,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,66,64,1,Trial,Zone5,content_web_audio,0.7550000445917249,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
197,1605401805692,15/11/2020 00:56:45,1605401805617,-5,14/11/2020 19:56:45,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,66,64,1,Trial,Zone4,response_keyboard_single,473.9450000342913,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
198,1605401807236,15/11/2020 00:56:47,1605401807132,-5,14/11/2020 19:56:47,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,66,64,1,Trial,Zone1,timelimit_screen,2000.039999999979,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
199,1605401807361,15/11/2020 00:56:47,1605401807146,-5,14/11/2020 19:56:47,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,67,65,1,Trial,Zone5,content_web_audio,0.6200000061653554,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
200,1605401807720,15/11/2020 00:56:47,1605401807647,-5,14/11/2020 19:56:47,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,67,65,1,Trial,Zone3,response_keyboard_single,502.39500001771376,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
201,1605401809221,15/11/2020 00:56:49,1605401809133,-5,14/11/2020 19:56:49,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,67,65,1,Trial,Zone1,timelimit_screen,2000.6010000000242,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
202,1605401809345,15/11/2020 00:56:49,1605401809152,-5,14/11/2020 19:56:49,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,68,66,1,Trial,Zone5,content_web_audio,1.1600000434555113,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
203,1605401809752,15/11/2020 00:56:49,1605401809670,-5,14/11/2020 19:56:49,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,68,66,1,Trial,Zone3,response_keyboard_single,518.8450000132434,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
204,1605401811222,15/11/2020 00:56:51,1605401811133,-5,14/11/2020 19:56:51,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,68,66,1,Trial,Zone1,timelimit_screen,2000.039999999979,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
205,1605401811332,15/11/2020 00:56:51,1605401811145,-5,14/11/2020 19:56:51,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,69,67,1,Trial,Zone5,content_web_audio,0.6699999794363976,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
206,1605401811738,15/11/2020 00:56:51,1605401811653,-5,14/11/2020 19:56:51,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,69,67,1,Trial,Zone4,response_keyboard_single,508.80000001052395,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
207,1605401813223,15/11/2020 00:56:53,1605401813133,-5,14/11/2020 19:56:53,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,69,67,1,Trial,Zone1,timelimit_screen,2000.0400000000081,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
208,1605401813347,15/11/2020 00:56:53,1605401813144,-5,14/11/2020 19:56:53,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,70,68,1,Trial,Zone5,content_web_audio,0.7049999549053609,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
209,1605401813754,15/11/2020 00:56:53,1605401813670,-5,14/11/2020 19:56:53,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,70,68,1,Trial,Zone3,response_keyboard_single,526.3099999865517,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
210,1605401815223,15/11/2020 00:56:55,1605401815132,-5,14/11/2020 19:56:55,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,70,68,1,Trial,Zone1,timelimit_screen,2000.0400000000081,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
211,1605401815348,15/11/2020 00:56:55,1605401815149,-5,14/11/2020 19:56:55,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,71,69,1,Trial,Zone5,content_web_audio,1.0149999870918691,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
212,1605401815722,15/11/2020 00:56:55,1605401815637,-5,14/11/2020 19:56:55,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,71,69,1,Trial,Zone3,response_keyboard_single,489.66000002110377,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
213,1605401817226,15/11/2020 00:56:57,1605401817133,-5,14/11/2020 19:56:57,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,71,69,1,Trial,Zone1,timelimit_screen,2000.039999999979,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
214,1605401817351,15/11/2020 00:56:57,1605401817145,-5,14/11/2020 19:56:57,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,72,70,1,Trial,Zone5,content_web_audio,0.6949999951757491,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
215,1605401817742,15/11/2020 00:56:57,1605401817651,-5,14/11/2020 19:56:57,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,72,70,1,Trial,Zone3,response_keyboard_single,507.1899999747984,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
216,1605401819293,15/11/2020 00:56:59,1605401819133,-5,14/11/2020 19:56:59,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,72,70,1,Trial,Zone1,timelimit_screen,2000.506000000023,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
217,1605401819418,15/11/2020 00:56:59,1605401819147,-5,14/11/2020 19:56:59,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,73,71,1,Trial,Zone5,content_web_audio,0.6750000175088644,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
218,1605401819699,15/11/2020 00:56:59,1605401819616,-5,14/11/2020 19:56:59,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,73,71,1,Trial,Zone4,response_keyboard_single,469.6100000292063,,,j,1,1,0,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
219,1605401821218,15/11/2020 00:57:01,1605401821134,-5,14/11/2020 19:57:01,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,73,71,1,Trial,Zone1,timelimit_screen,2000.039999999979,,,,,0,1,0,,,1,,,Trial,1,j,m160_pie.mp3,,blocked,m160
220,1605401821343,15/11/2020 00:57:01,1605401821147,-5,14/11/2020 19:57:01,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,74,72,1,Trial,Zone5,content_web_audio,0.6649999995715916,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
221,1605401821740,15/11/2020 00:57:01,1605401821630,-5,14/11/2020 19:57:01,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,74,72,1,Trial,Zone3,response_keyboard_single,483.69500000262633,,,f,1,1,0,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
222,1605401823217,15/11/2020 00:57:03,1605401823134,-5,14/11/2020 19:57:03,24435,13,task-oa7g,,7795092,122500,2316262,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 86.0.4240.111,1440x900,1440x718,Pass,Talker Expectations - Speeded Classification,9,Yes,Pass,Pass,,,One Talker,A,,monologueA,monologueA,74,72,1,Trial,Zone1,timelimit_screen,2000.0400000000081,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
